"","CBJMD00700","CBJMD01400","CBJMD02800","CBJMD04200","CBJMD04201","CBJMD04202","CBJMD04203","CHCFD00700","CHCFD01400","CHCFD02800","CHCFD04200","CHCFD05601","CHCFD05602","CHCFD05603","DGYFD06201","DGYFD06202","DGYFD06203","DGYMD06201","DGYMD06202","DGYMD06203","DHCFD07801","DHCFD07802","DHCFD07803","DHCMD07801","DHCMD07802","DHCMD07803","DHKFD23501","DHKFD23502","DHKFD23503","DSLFD04101","DSLFD04102","DSLFD04103","DSLMD04101","DSLMD04102","DSLMD04103","DSTFD04001","DSTFD04002","DSTFD04003","DSTMD04001","DSTMD04002","DSTMD04003","HBJMD00700","HBJMD01400","HBJMD02800","HBJMD04200","HBJMD04201","HBJMD04202","HBJMD04203","HHCFD00700","HHCFD01400","HHCFD02800","HHCFD04200","HHCFD05601","HHCFD05602","HHCFD05603","LBJMD00700","LBJMD01400","LBJMD02800","LBJMD04200","LBJMD04201","LBJMD04202","LBJMD04203","LHCFD00700","LHCFD01400","LHCFD02800","LHCFD04200","LHCFD05601","LHCFD05602","LHCFD05603","MBJMD00700","MBJMD01400","MBJMD02800","MBJMD04200","MBJMD04201","MBJMD04202","MBJMD04203","MHCFD00700","MHCFD01400","MHCFD02800","MHCFD04200","MHCFD05601","MHCFD05602","MHCFD05603","NBJMD00100","NBJMD00700","NBJMD01400","NBJMD02800","NBJMD04200","NBJMD04201","NBJMD04202","NBJMD04203","NHCFD00100","NHCFD00700","NHCFD01400","NHCFD02800","NHCFD04200","NHCFD05601","NHCFD05602","NHCFD05603"
"Brevibacterium mcbrellneri","0.000000e+00","0.000000e+00","0.000000e+00","2.675948e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.058796e-06","7.225825e-07","6.634826e-08","1.107817e-07","0.000000e+00","4.017661e-08","0.000000e+00","6.034928e-06","9.750174e-06","2.960329e-06","5.255749e-06","6.248498e-06","6.595485e-07","8.404312e-06","0.000000e+00","7.838464e-06","9.648896e-07","7.848905e-06","8.622963e-06","0.000000e+00","5.027991e-07","8.138266e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.887384e-08","0.000000e+00","3.437476e-06","0.000000e+00","7.173951e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.829675e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.774223e-07","4.885439e-07","0.000000e+00","0.000000e+00","1.627913e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.884072e-08","2.828452e-07","2.056012e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.369643e-08","0.000000e+00","0.000000e+00","0.000000e+00","5.613112e-07","3.477701e-07","3.032828e-07","1.146653e-07","9.186732e-08","1.106062e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.204712e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.752434e-07","0.000000e+00","3.428297e-07","0.000000e+00","1.023814e-07","1.076752e-07"
"Brevibacterium ravenspurgense","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.379893e-07","1.948543e-06","3.810087e-07","1.308121e-07","6.141338e-07","0.000000e+00","2.422065e-06","0.000000e+00","1.391801e-06","4.387358e-07","2.459503e-06","1.838972e-06","0.000000e+00","8.844904e-08","3.747734e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.223250e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.642448e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Brevibacterium senegalense","1.650661e-05","7.096631e-06","5.169593e-06","7.869763e-07","7.652642e-08","1.693061e-06","0.000000e+00","3.228175e-06","5.648146e-06","5.471854e-06","3.886244e-07","2.327370e-07","3.920928e-07","5.408371e-07","2.268667e-04","5.783788e-04","6.543261e-05","8.398010e-05","9.606232e-04","3.031387e-05","7.473789e-04","1.531952e-05","2.624429e-04","3.400906e-05","5.949401e-04","6.453014e-04","2.617842e-06","9.966231e-06","1.707842e-05","8.996303e-07","0.000000e+00","3.880681e-06","3.395809e-07","5.675485e-07","0.000000e+00","5.627897e-06","1.387608e-07","1.470706e-06","2.748597e-07","0.000000e+00","1.708103e-06","6.851819e-06","0.000000e+00","8.312111e-07","8.345487e-08","0.000000e+00","0.000000e+00","0.000000e+00","1.272277e-07","1.819731e-06","3.673990e-05","2.508754e-07","6.430352e-08","5.864281e-08","1.487550e-06","0.000000e+00","3.025764e-05","0.000000e+00","1.151338e-07","0.000000e+00","0.000000e+00","0.000000e+00","4.735875e-06","1.163764e-06","8.523721e-06","7.287674e-07","9.718787e-08","4.126247e-08","0.000000e+00","1.664595e-05","1.244992e-05","1.871227e-06","0.000000e+00","5.107060e-07","0.000000e+00","4.486225e-06","2.112731e-06","8.798507e-07","6.607216e-06","1.233388e-07","7.701062e-07","1.925498e-07","2.065581e-06","0.000000e+00","1.723864e-05","0.000000e+00","3.527478e-06","1.748525e-06","0.000000e+00","0.000000e+00","4.263736e-06","8.963387e-06","0.000000e+00","6.698541e-06","9.222096e-06","8.140451e-07","3.740146e-06","3.343048e-07","4.739611e-06"
"Brevundimonas bacteroides","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.957583e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Brevundimonas diminuta","0.000000e+00","0.000000e+00","0.000000e+00","1.207329e-06","2.742388e-07","1.809852e-07","0.000000e+00","7.807920e-06","9.770678e-07","1.510474e-05","0.000000e+00","0.000000e+00","0.000000e+00","4.979406e-07","0.000000e+00","0.000000e+00","1.565646e-06","0.000000e+00","0.000000e+00","2.301476e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.449303e-06","1.804534e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.094577e-07","0.000000e+00","8.472167e-07","4.057280e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.470676e-05","4.380327e-07","0.000000e+00","0.000000e+00","5.223840e-07","3.352059e-05","7.745490e-06","0.000000e+00","0.000000e+00","3.747378e-07","0.000000e+00","0.000000e+00","0.000000e+00","4.293579e-07","0.000000e+00","0.000000e+00","1.792649e-07","0.000000e+00","3.523396e-05","2.640467e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.297828e-07","0.000000e+00","0.000000e+00","0.000000e+00","2.682730e-06","0.000000e+00","2.725592e-07","0.000000e+00","8.858683e-07","1.362756e-06","9.636842e-07","8.801260e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.640660e-05","1.363213e-06","0.000000e+00","0.000000e+00","6.241981e-07","0.000000e+00","1.575288e-07","7.341689e-06","9.172660e-06","5.520290e-06","0.000000e+00","0.000000e+00","0.000000e+00"
"Brevundimonas naejangsanensis","4.377762e-06","0.000000e+00","1.083864e-05","3.538250e-06","2.573597e-07","1.517781e-06","0.000000e+00","7.990466e-06","2.242451e-07","2.177682e-06","4.083058e-07","2.107553e-07","3.175248e-08","6.502198e-07","2.474788e-07","8.582657e-07","1.438488e-06","0.000000e+00","5.527205e-07","3.722321e-07","0.000000e+00","0.000000e+00","1.210912e-07","1.336000e-07","3.328650e-07","0.000000e+00","0.000000e+00","2.455181e-07","1.821111e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.819381e-08","4.413266e-06","0.000000e+00","2.219534e-06","5.671466e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.445719e-07","8.557942e-04","5.697307e-07","3.288200e-07","0.000000e+00","1.013749e-06","1.533120e-06","1.466454e-06","1.682977e-07","2.819159e-07","6.225084e-08","0.000000e+00","5.174818e-06","0.000000e+00","2.300131e-07","1.218438e-06","3.371777e-06","4.022869e-07","0.000000e+00","1.453993e-05","1.478560e-06","4.854343e-07","6.033083e-08","0.000000e+00","1.355042e-07","0.000000e+00","0.000000e+00","0.000000e+00","7.267559e-06","3.303668e-07","9.549721e-07","0.000000e+00","1.221823e-05","1.013829e-06","1.611753e-06","2.485712e-06","7.915598e-08","0.000000e+00","5.040538e-07","5.744825e-08","0.000000e+00","0.000000e+00","0.000000e+00","3.023565e-05","1.001158e-06","0.000000e+00","0.000000e+00","4.998601e-06","0.000000e+00","0.000000e+00","1.573927e-06","4.216493e-06","4.084630e-07","0.000000e+00","0.000000e+00","0.000000e+00"
"Brevundimonas nasdae","1.327855e-06","0.000000e+00","2.911033e-06","2.124240e-06","1.856588e-07","3.118902e-06","0.000000e+00","1.758709e-05","7.587638e-05","5.231547e-04","4.345969e-07","4.757462e-08","3.555730e-07","5.174723e-07","0.000000e+00","3.524024e-07","2.538858e-05","1.043214e-07","5.348908e-07","1.364084e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.717262e-07","4.721519e-05","5.745238e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.881974e-07","0.000000e+00","1.620306e-06","6.367377e-08","8.638084e-06","3.474266e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.360688e-06","1.329438e-06","2.583174e-06","0.000000e+00","1.412586e-06","1.163205e-03","2.691378e-04","8.272082e-07","3.128929e-07","4.426550e-08","3.442740e-07","0.000000e+00","0.000000e+00","5.936382e-07","1.215420e-06","0.000000e+00","1.851674e-07","3.545815e-06","1.456756e-03","9.957378e-07","2.007907e-06","1.172156e-06","2.587081e-07","1.663710e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.378426e-06","1.322997e-06","1.349024e-06","1.605381e-07","1.362426e-04","3.526089e-06","1.361330e-06","1.770383e-06","3.916336e-07","2.011052e-06","5.817810e-07","6.008721e-08","5.902690e-06","0.000000e+00","0.000000e+00","1.362184e-05","1.501218e-05","0.000000e+00","0.000000e+00","2.473485e-05","0.000000e+00","1.460721e-07","2.942021e-04","3.698801e-04","2.075197e-04","0.000000e+00","8.611068e-07","2.384670e-07"
"Brevundimonas subvibrioides","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.173359e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.116650e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.704073e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Buchnera aphidicola","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Burkholderia cepacia","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.166713e-07","0.000000e+00","0.000000e+00","3.840426e-07","1.341098e-06","3.731465e-07","1.166400e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.277286e-08","0.000000e+00","0.000000e+00","0.000000e+00","4.142169e-07","0.000000e+00","5.556907e-08","1.434448e-06","6.244494e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.043868e-06","3.677001e-07","5.786647e-06","1.317903e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.990830e-07","0.000000e+00","5.612754e-06","4.472257e-07","6.177262e-07","1.757313e-06","1.173599e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.917882e-07","3.398806e-07","0.000000e+00","0.000000e+00","0.000000e+00"
"Burkholderia gladioli","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.649564e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.669746e-07","3.771721e-06","1.815394e-07","2.493125e-07","2.048317e-06","8.935142e-08","2.308085e-06","0.000000e+00","1.136833e-06","5.226117e-08","1.562508e-06","1.752433e-06","0.000000e+00","1.357953e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.312748e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.920301e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.547709e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.295194e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Burkholderia multivorans","0.000000e+00","0.000000e+00","0.000000e+00","2.274841e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.300122e-06","0.000000e+00","0.000000e+00","0.000000e+00","2.779103e-07","1.698179e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.826859e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.219875e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.551533e-07","0.000000e+00","6.298252e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.770284e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.358876e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.800903e-08","0.000000e+00","0.000000e+00","2.947213e-08","4.160820e-07","5.468017e-08","0.000000e+00","0.000000e+00","0.000000e+00","5.214621e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.523169e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.468161e-07","0.000000e+00","1.704358e-06","0.000000e+00"
"Burkholderia pseudomallei","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.715130e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.369336e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.223490e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.357227e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.163192e-07","0.000000e+00","0.000000e+00","8.432543e-05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.908209e-07"
"Buttiauxella agrestis","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.801536e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.093569e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.884086e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.877455e-06","0.000000e+00","1.846384e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
